line_item_usage_account_id,Product_region_code,line_item_usage_type,pricing_unit,Month,product_servicename,line_item_usage_type,Usage,Cost
Account3,,EUN1-DataTransfer-Out-Bytes,GB,2,AWS Data Transfer,EUN1-DataTransfer-Out-Bytes,3.65E-06,0.000000
Account2,us-east-1,CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,CW:AlarmMonitorUsage,0.999999994,0.100000
Account1,eu-north-1,EUN1-Requests-Tier1,Requests,2,Amazon Simple Notification Service,EUN1-Requests-Tier1,286,0.000000
Account4,eu-west-2,EUW2-DataProcessing-Bytes,GB,2,AmazonCloudWatch,EUW2-DataProcessing-Bytes,0.004730437,0.002831
Account6,eu-west-3,eu-west-3-KMS-Requests,Requests,2,AWS Key Management Service,eu-west-3-KMS-Requests,655,0.001965
Account1,eu-central-1,EUC1-Request-ARM,Requests,2,AWS Lambda,EUC1-Request-ARM,889,0.000175
Account4,eu-central-1,eu-central-1-KMS-Requests,Requests,2,AWS Key Management Service,eu-central-1-KMS-Requests,3701,0.011103
Account4,ap-northeast-1,APN1-Catalog-Request,Request,2,AWS Glue,APN1-Catalog-Request,180,0.000000
Account1,,EUW2-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,EUW2-DataTransfer-In-Bytes,1.12E-04,0.000000
Account3,eu-west-1,EU-Requests-Tier3,Requests,1,Amazon Simple Storage Service,EU-Requests-Tier3,66370,2.190210
Account3,ap-southeast-1,APS1-CW:AlarmMonitorUsage,Alarms,1,AmazonCloudWatch,APS1-CW:AlarmMonitorUsage,0.999999984,0.100000
Account3,eu-west-1,EU-Requests-FIFO-Tier1,Requests,4,Amazon Simple Queue Service,EU-Requests-FIFO-Tier1,293336,0.146668
Account3,eu-west-1,EU-S3-Egress-Bytes,GB,3,AmazonCloudWatch,EU-S3-Egress-Bytes,941.2014765,172.812678
Account1,,EUC1-APS1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUC1-APS1-AWS-Out-Bytes,6.06E-05,0.000001
Account1,eu-west-1,EU-ShieldProtected-RuleV2,Month,1,AWS WAF,EU-ShieldProtected-RuleV2,0.999999984,0.000000
Account4,us-east-1,USE1-PaidComplianceCheck,Security Checks,3,AWS Security Hub,USE1-PaidComplianceCheck,1973,0.267080
Account4,ap-northeast-3,APN3-PaidEventsRecorded,Events,1,AWS CloudTrail,APN3-PaidEventsRecorded,242542,4.850840
Account1,ap-northeast-2,APN2-PaidEventsAnalyzed,Events,4,Amazon GuardDuty,APN2-PaidEventsAnalyzed,32825,0.150995
Account2,eu-central-1,EUC1-Catalog-Request,Request,1,AWS Glue,EUC1-Catalog-Request,258,0.000258
Account1,,EUC1-CAN1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUC1-CAN1-AWS-Out-Bytes,6.06E-05,0.000001
Account1,ap-south-1,APS3-CW:AlarmMonitorUsage,Alarms,2,AmazonCloudWatch,APS3-CW:AlarmMonitorUsage,0.999999994,0.100000
Account4,eu-west-2,EUW2-PaidEventsAnalyzed,Events,2,Amazon GuardDuty,EUW2-PaidEventsAnalyzed,225589,0.992592
Account2,us-east-1,USE1-APIRequest,Estimates,2,AWS Cost Explorer,USE1-APIRequest,1098,10.980000
Account3,eu-west-1,EU-Requests-Tier4,Requests,4,Amazon Simple Storage Service,EU-Requests-Tier4,614,0.006140
Account4,,APN2-DataTransfer-In-Bytes,GB,2,AWS Data Transfer,APN2-DataTransfer-In-Bytes,7.48E-05,0.000000
Account1,ap-northeast-1,APN1-PaidEventsRecorded,Events,4,AWS CloudTrail,APN1-PaidEventsRecorded,30271,0.605420
Account6,us-west-2,us-west-2-KMS-Requests,Requests,4,AWS Key Management Service,us-west-2-KMS-Requests,120,0.000360
Account1,eu-west-2,EUW2-CW:AlarmMonitorUsage,Alarms,1,AmazonCloudWatch,EUW2-CW:AlarmMonitorUsage,0.999999984,0.100000
Account6,,USW2-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,USW2-EUC1-AWS-Out-Bytes,7.44E-06,0.000000
Account1,ap-south-1,ap-south-1-KMS-Requests,Requests,3,AWS Key Management Service,ap-south-1-KMS-Requests,124,0.000372
Account5,,SAE1-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,SAE1-EUC1-AWS-In-Bytes,8.13E-05,0.000000
Account6,,EUW3-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,EUW3-EUC1-AWS-In-Bytes,9.76E-05,0.000000
Account4,eu-west-2,EUW2-CW:Requests,Requests,1,AmazonCloudWatch,EUW2-CW:Requests,2600,0.026000
Account1,ap-southeast-2,APS2-Requests-Tier1,Requests,4,Amazon Simple Notification Service,APS2-Requests-Tier1,90,0.000000
Account1,eu-west-1,EU-DataScanned-Bytes,GB,3,AmazonCloudWatch,EU-DataScanned-Bytes,83.9927368,0.478759
Account6,,APN3-EUC1-AWS-In-Bytes,GB,1,AWS Data Transfer,APN3-EUC1-AWS-In-Bytes,9.83E-05,0.000000
Account2,eu-central-1,EUC1-CW:Requests,Requests,1,AmazonCloudWatch,EUC1-CW:Requests,2592,0.025920
Account5,sa-east-1,SAE1-SC-API-Calls,API Calls,1,AWS Service Catalog,SAE1-SC-API-Calls,59,0.040600
Account6,,USE2-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,USE2-EUC1-AWS-In-Bytes,7.88E-05,0.000000
Account4,,SAE1-DataTransfer-In-Bytes,GB,1,AWS Data Transfer,SAE1-DataTransfer-In-Bytes,1.09E-04,0.000000
Account1,eu-west-1,EU-WarmStorage-ByteHrs-DynamoDB,GB-month,1,AWS Backup,EU-WarmStorage-ByteHrs-DynamoDB,4.36E-05,0.000005
Account5,eu-west-1,EU-SpotUsage:c5.12xlarge,Hrs,3,Amazon Elastic Compute Cloud,EU-SpotUsage:c5.12xlarge,1.908889,1.773041
Account2,eu-west-2,EUW2-ConfigRuleEvaluations,ConfigRuleEvaluations,1,AWS Config,EUW2-ConfigRuleEvaluations,800,0.567000
Account2,,USE1-EUC1-AWS-In-Bytes,GB,2,AWS Data Transfer,USE1-EUC1-AWS-In-Bytes,8.00E-05,0.000000
Account6,ca-central-1,CAN1-ConfigRuleEvaluations,ConfigRuleEvaluations,3,AWS Config,CAN1-ConfigRuleEvaluations,31,0.031000
Account1,us-east-1,USE1-EC2-free-metering,Instance-hrs,3,Amazon Inspector,USE1-EC2-free-metering,31,0.000000
Account3,eu-central-1,EUC1-ConfigRuleEvaluations,ConfigRuleEvaluations,1,AWS Config,EUC1-ConfigRuleEvaluations,714,0.604800
Account2,us-east-1,ConfigurationItemRecorded,ConfigurationItemRecorded,3,AWS Config,ConfigurationItemRecorded,256,0.768000
Account6,us-east-1,DeliveryAttempts-LAMBDA,Notifications,4,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,1,0.000000
Account2,eu-west-2,EUW2-EC2-free-metering,Instance-hrs,2,Amazon Inspector,EUW2-EC2-free-metering,29,0.000000
Account4,ap-south-1,APS3-SC-API-Calls,API Calls,2,AWS Service Catalog,APS3-SC-API-Calls,9,0.004900
Account3,ca-central-1,CAN1-SC-API-Calls,API Calls,2,AWS Service Catalog,CAN1-SC-API-Calls,10,0.004900
Account3,eu-north-1,EUN1-SC-API-Calls,API Calls,2,AWS Service Catalog,EUN1-SC-API-Calls,10,0.004900
Account5,eu-north-1,EUN1-CW:Requests,Requests,2,AmazonCloudWatch,EUN1-CW:Requests,4,0.000040
Account5,us-east-1,DeliveryAttempts-SMTP,Notifications,3,Amazon Simple Notification Service,DeliveryAttempts-SMTP,2,0.000000
Account5,eu-west-3,EUW3-CW:Requests,Requests,3,AmazonCloudWatch,EUW3-CW:Requests,5,0.000050
Account4,eu-west-1,EU-EarlyDelete-SIA,GB-Mo,2,Amazon Simple Storage Service,EU-EarlyDelete-SIA,5.02E-04,0.000006
Account6,,EUC1-USE1-AWS-In-Bytes,GB,4,AWS Data Transfer,EUC1-USE1-AWS-In-Bytes,6.17E-04,0.000000
Account5,,EU-CloudFront-In-Bytes,GB,3,AWS Data Transfer,EU-CloudFront-In-Bytes,0.081783233,0.000000
Account2,,EU-DataTransfer-xAZ-In-Bytes,GB,4,AWS Data Transfer,EU-DataTransfer-xAZ-In-Bytes,4240.076154,0.000000
Account6,us-east-1,USE1-Lambda-Standard-Scanning,Hourly,4,Amazon Inspector,USE1-Lambda-Standard-Scanning,1594.508655,0.664910
Account3,eu-west-1,EU-Airflow-LargeWorker,Hrs,4,Amazon Managed Workflows for Apache Airflow,EU-Airflow-LargeWorker,10072.42155,2215.932741
Account5,eu-west-2,EUW2-Requests-Tier1,Requests,4,Amazon Simple Queue Service,EUW2-Requests-Tier1,16478,0.006591
Account4,,EU-APN2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EU-APN2-AWS-Out-Bytes,0.004086712,0.000082
Account5,ca-central-1,CAN1-CW:AlarmMonitorUsage,Alarms,4,AmazonCloudWatch,CAN1-CW:AlarmMonitorUsage,1.000000008,0.100000
Account5,ap-southeast-2,APS2-PaidEventsAnalyzed,Events,4,Amazon GuardDuty,APS2-PaidEventsAnalyzed,787028,3.620329
Account6,eu-west-2,EUW2-DataProcessing-Bytes,GB,4,AmazonCloudWatch,EUW2-DataProcessing-Bytes,0.008776054,0.005252
Account4,,EUW2-APS1-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-APS1-AWS-Out-Bytes,5.74E-05,0.000001
Account5,eu-west-2,EUW2-CW:AlarmMonitorUsage,Alarms,4,AmazonCloudWatch,EUW2-CW:AlarmMonitorUsage,1.000000008,0.100000
Account1,ap-northeast-1,APN1-PaidEventsAnalyzed,Events,4,Amazon GuardDuty,APN1-PaidEventsAnalyzed,32821,0.154915
Account6,eu-central-1,eu-central-1-KMS-Requests,Requests,4,AWS Key Management Service,eu-central-1-KMS-Requests,2904,0.008712
Account4,us-east-1,USE1-PaidS3DataEventsAnalyzed,Events,4,Amazon GuardDuty,USE1-PaidS3DataEventsAnalyzed,11323,0.009058
Account6,,EUW2-USE2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-USE2-AWS-Out-Bytes,5.74E-05,0.000001
Account3,,EU-EUW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EU-EUW2-AWS-Out-Bytes,0.015407567,0.000309
Account5,us-east-1,USE1-VpcEndpoint-Hours,Hrs,1,Amazon Virtual Private Cloud,USE1-VpcEndpoint-Hours,16368,163.680000
Account3,,EU-USW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EU-USW2-AWS-Out-Bytes,0.014222746,0.000285
Account1,,EU-APN2-AWS-In-Bytes,GB,1,AWS Data Transfer,EU-APN2-AWS-In-Bytes,0.053370375,0.000000
Account1,eu-west-1,EU-NatGateway-Hours,Hrs,1,Amazon Elastic Compute Cloud,EU-NatGateway-Hours,744,35.712000
Account4,eu-west-1,EU-CW:MetricMonitorUsage,Metrics,1,AmazonCloudWatch,EU-CW:MetricMonitorUsage,6822.266129,766.672849
Account1,,EUC1-USW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-USW2-AWS-Out-Bytes,6.06E-05,0.000001
Account4,eu-west-1,EU-AWSSecretsManager-APIRequests,API Requests,3,AWS Secrets Manager,EU-AWSSecretsManager-APIRequests,7.58E+07,378.765220
Account4,ap-northeast-2,ap-northeast-2-KMS-Requests,Requests,3,AWS Key Management Service,ap-northeast-2-KMS-Requests,124,0.000372
Account4,,EUC1-USE1-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUC1-USE1-AWS-Out-Bytes,0.001069923,0.000021
Account3,,USE1-USW2-AWS-Out-Bytes,GB,3,AWS Data Transfer,USE1-USW2-AWS-Out-Bytes,0.002541321,0.000051
Account1,eu-west-1,EU-Requests-Tier1,Requests,3,Amazon Simple Notification Service,EU-Requests-Tier1,11155,0.005484
Account1,eu-north-1,EUN1-PaidEventsRecorded,Events,3,AWS CloudTrail,EUN1-PaidEventsRecorded,26905,0.538100
Account3,us-east-1,Requests-Tier1,Requests,3,Amazon Simple Notification Service,Requests-Tier1,559,0.000000
Account1,eu-central-1,EUC1-PaidEventsRecorded,Events,3,AWS CloudTrail,EUC1-PaidEventsRecorded,92539,1.850780
Account3,,EU-APS2-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-APS2-AWS-Out-Bytes,0.004944863,0.000099
Account4,ca-central-1,CAN1-TimedStorage-ByteHrs,GB-Mo,2,AmazonCloudWatch,CAN1-TimedStorage-ByteHrs,0.001961041,0.000065
Account4,eu-north-1,EUN1-Requests-Tier1,Requests,2,Amazon Simple Queue Service,EUN1-Requests-Tier1,99,0.000040
Account6,eu-west-1,EU-Requests-Tier1,Requests,2,Amazon Simple Storage Service,EU-Requests-Tier1,7.69E+07,384.666820
Account5,eu-west-1,EU-PaidS3DataEventsAnalyzed,Events,2,Amazon GuardDuty,EU-PaidS3DataEventsAnalyzed,5494900,1.125268
Account6,eu-west-1,EU-Request-ARM,Requests,2,AWS Lambda,EU-Request-ARM,880102,0.175236
Account4,eu-west-1,EU-Request,Request,2,AWS Lambda,EU-Request,64714,0.012942
Account1,,EU-EUN1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-EUN1-AWS-Out-Bytes,0.004368091,0.000088
Account6,eu-central-1,EUC1-Requests-Tier1,Requests,1,Amazon Simple Queue Service,EUC1-Requests-Tier1,17697,0.007079
Account4,ap-southeast-1,ap-southeast-1-KMS-Requests,Requests,1,AWS Key Management Service,ap-southeast-1-KMS-Requests,2961,0.008883
Account4,ap-south-1,APS3-PaidEventsAnalyzed,Events,2,Amazon GuardDuty,APS3-PaidEventsAnalyzed,126295,0.555698
Account1,us-east-1,Requests-Tier1,Requests,2,Amazon Simple Notification Service,Requests-Tier1,1168,0.000000
Account3,eu-west-1,EU-ConfigurationItemRecorded,EU-ConfigurationItemRecorded,2,AWS Config,EU-ConfigurationItemRecorded,7182,21.546000
Account4,,EUW2-CAN1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUW2-CAN1-AWS-Out-Bytes,5.87E-05,0.000001
Account2,eu-west-1,EU-CW:AlarmMonitorUsage,Alarms,3,AmazonCloudWatch,EU-CW:AlarmMonitorUsage,220.9091622,22.090916
Account2,eu-north-1,EUN1-TimedStorage-ByteHrs,GB-Mo,1,AmazonCloudWatch,EUN1-TimedStorage-ByteHrs,0.005728924,0.000160
Account2,,EUC1-EUW2-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-EUW2-AWS-Out-Bytes,8.08E-05,0.000002
Account3,,EUC1-USW1-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUC1-USW1-AWS-Out-Bytes,5.87E-05,0.000001
Account2,eu-west-1,EU-Catalog-Storage,Obj-Month,4,AWS Glue,EU-Catalog-Storage,32.99999998,0.000319
Account2,eu-west-1,EU-FreeFindingsIngestion-CrossRegion,Finding Ingestion Events,4,AWS Security Hub,EU-FreeFindingsIngestion-CrossRegion,48198,0.000000
Account3,sa-east-1,SAE1-TimedStorage-ByteHrs,GB-Mo,3,AmazonCloudWatch,SAE1-TimedStorage-ByteHrs,0.002023423,0.000045
Account5,us-west-1,USW1-TimedStorage-ByteHrs,GB-Mo,2,AmazonCloudWatch,USW1-TimedStorage-ByteHrs,0.082032834,0.002707
Account1,,CAN1-DataTransfer-Out-Bytes,GB,2,AWS Data Transfer,CAN1-DataTransfer-Out-Bytes,4.03E-06,0.000000
Account6,,EUC1-APS2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUC1-APS2-AWS-Out-Bytes,5.67E-05,0.000001
Account5,sa-east-1,SAE1-PaidEventsRecorded,Events,2,AWS CloudTrail,SAE1-PaidEventsRecorded,68692,1.373840
Account4,eu-west-2,EUW2-Request-ARM,Requests,1,AWS Lambda,EUW2-Request-ARM,573,0.000108
Account6,,EUW2-APN2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUW2-APN2-AWS-Out-Bytes,5.55E-05,0.000001
Account5,eu-west-1,EU-ConfigRuleEvaluations,ConfigRuleEvaluations,4,AWS Config,EU-ConfigRuleEvaluations,138116,69.240400
Account6,,APN1-DataTransfer-Out-Bytes,GB,1,AWS Data Transfer,APN1-DataTransfer-Out-Bytes,2.12E-05,0.000000
Account2,ap-northeast-3,APN3-Requests-Tier1,Requests,3,Amazon Simple Notification Service,APN3-Requests-Tier1,123,0.000000
Account6,ap-south-1,APS3-Lambda-GB-Second-ARM,Lambda-GB-Second,2,AWS Lambda,APS3-Lambda-GB-Second-ARM,18.381125,0.000245
Account5,eu-west-3,EUW3-Requests-Tier1,Requests,2,Amazon Simple Queue Service,EUW3-Requests-Tier1,87,0.000035
Account6,eu-west-2,EUW2-SC-API-Calls,API Calls,2,AWS Service Catalog,EUW2-SC-API-Calls,10,0.005600
Account6,us-east-1,CW:GMD-Metrics,Metrics,2,AmazonCloudWatch,CW:GMD-Metrics,131,0.001310
Account6,ca-central-1,CAN1-Lambda-GB-Second-ARM,Lambda-GB-Second,2,AWS Lambda,CAN1-Lambda-GB-Second-ARM,13.428625,0.000179
Account3,us-east-1,CW:Requests,Requests,3,AmazonCloudWatch,CW:Requests,40303,0.368280
Account5,eu-west-1,EU-Requests-Tier3,Requests,4,Amazon Simple Storage Service,EU-Requests-Tier3,332,0.010956
Account2,eu-west-1,EU-TimedStorage-SIA-ByteHrs,GB-Mo,1,Amazon Simple Storage Service,EU-TimedStorage-SIA-ByteHrs,0.137825289,0.001723
Account4,us-east-1,Requests-RBP,Requests,1,Amazon Simple Queue Service,Requests-RBP,144,0.000058
Account4,us-west-2,USW2-Requests-Tier1,Requests,3,Amazon Simple Queue Service,USW2-Requests-Tier1,31,0.000012
Account1,ap-northeast-2,APN2-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,APN2-TimedStorage-ByteHrs,0.001963389,0.000062
Account6,eu-central-1,EUC1-Lambda-Standard-free-metering,Hourly,3,Amazon Inspector,EUC1-Lambda-Standard-free-metering,31,0.000000
Account5,eu-west-1,EU-TimedStorage-ByteHrs,GB-Mo,4,Amazon Glacier,EU-TimedStorage-ByteHrs,1.22E-04,0.000000
Account4,,USE2-DataTransfer-Out-Bytes,GB,2,AWS Data Transfer,USE2-DataTransfer-Out-Bytes,4.05E-06,0.000000
Account5,ap-northeast-1,APN1-Requests-Tier1,Requests,4,Amazon Simple Queue Service,APN1-Requests-Tier1,30,0.000012
Account4,eu-central-1,EUC1-AWSSecretsManagerAPIRequest,API Requests,4,AWS Secrets Manager,EUC1-AWSSecretsManagerAPIRequest,150,0.000750
Account5,us-east-1,USE1-ECR-free-metering,Resource-assessment,4,Amazon Inspector,USE1-ECR-free-metering,30,0.000000
Account4,eu-west-1,EU-activePipeline,pipelines,3,AWS CodePipeline,EU-activePipeline,29,28.000000
Account2,eu-west-1,EU-Lambda-Standard-free-metering,Hourly,3,Amazon Inspector,EU-Lambda-Standard-free-metering,31,0.000000
Account1,us-east-1,USE1-ECR-free-metering,Resource-assessment,1,Amazon Inspector,USE1-ECR-free-metering,27,0.000000
Account3,eu-west-1,EU-Event-64K-Chunks,64K-Chunks,2,CloudWatch Events,EU-Event-64K-Chunks,42,0.000042
Account6,,APS3-USE1-AWS-In-Bytes,GB,2,AWS Data Transfer,APS3-USE1-AWS-In-Bytes,2.64E-04,0.000000
Account6,ap-northeast-1,APN1-ConfigRuleEvaluations,ConfigRuleEvaluations,1,AWS Config,APN1-ConfigRuleEvaluations,108,0.108000
Account6,eu-west-1,EU-SpotUsage:m4.xlarge,Hrs,4,Amazon Elastic Compute Cloud,EU-SpotUsage:m4.xlarge,751.853885,71.091928
Account6,eu-west-1,EU-BoxUsage:m5a.4xlarge,Hrs,4,Amazon Elastic MapReduce,EU-BoxUsage:m5a.4xlarge,40101.87114,6897.521836
Account6,,EU-APS2-AWS-Out-Bytes,GB,4,AWS Data Transfer,EU-APS2-AWS-Out-Bytes,0.01050334,0.000211
Account1,eu-west-1,EU-Lambda-Standard-Scanning,Hourly,4,Amazon Inspector,EU-Lambda-Standard-Scanning,5760,2.401920
Account4,ap-northeast-1,APN1-CW:AlarmMonitorUsage,Alarms,4,AmazonCloudWatch,APN1-CW:AlarmMonitorUsage,1.000000008,0.100000
Account2,,EU-DataTransfer-Regional-Bytes,GB,4,AWS Data Transfer,EU-DataTransfer-Regional-Bytes,2558.04876,25.580488
Account4,eu-west-1,EU-Build-Min:ARM:g1.small,minutes,4,CodeBuild,EU-Build-Min:ARM:g1.small,1114,4.288900
Account2,,EUW2-USE1-AWS-Out-Bytes,GB,4,AWS Data Transfer,EUW2-USE1-AWS-Out-Bytes,4.68E-04,0.000009
Account5,eu-west-1,EU-Aurora:StorageUsage,GB-Mo,4,Amazon Relational Database Service,EU-Aurora:StorageUsage,0.108669548,0.011954
Account3,eu-west-2,EUW2-TimedStorage-ByteHrs,GB-Mo,4,AmazonCloudWatch,EUW2-TimedStorage-ByteHrs,0.010546634,0.000332
Account4,,EU-EUC1-AWS-In-Bytes,GB,4,AWS Data Transfer,EU-EUC1-AWS-In-Bytes,0.035817996,0.000000
Account1,sa-east-1,SAE1-FreeEventsRecorded,Events,4,AWS CloudTrail,SAE1-FreeEventsRecorded,27313,0.000000
Account5,us-west-1,USW1-CW:AlarmMonitorUsage,Alarms,4,AmazonCloudWatch,USW1-CW:AlarmMonitorUsage,1.000000008,0.100000
Account5,,EU-EUC1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EU-EUC1-AWS-Out-Bytes,1.901078565,0.038019
Account6,us-east-1,USE1-DataProcessing-Bytes,GB,1,AmazonCloudWatch,USE1-DataProcessing-Bytes,0.002849322,0.001425
Account1,eu-west-1,EU-TimedStorage-ByteHrs,GB-Mo,1,Amazon DynamoDB,EU-TimedStorage-ByteHrs,2.94E-05,0.000008
Account4,,EU-DataTransfer-xAZ-In-Bytes,GB,3,AWS Data Transfer,EU-DataTransfer-xAZ-In-Bytes,3689.343476,0.000000
Account6,ap-southeast-1,APS1-FreeEventsRecorded,Events,3,AWS CloudTrail,APS1-FreeEventsRecorded,35229,0.000000
Account6,eu-west-1,EU-BoxUsage:m5.12xlarge,Hrs,3,Amazon Elastic Compute Cloud,EU-BoxUsage:m5.12xlarge,1388.171225,2538.323569
Account5,,EU-SAE1-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-SAE1-AWS-In-Bytes,0.017034221,0.000000
Account4,eu-central-1,eu-central-1-KMS-Requests,Requests,3,AWS Key Management Service,eu-central-1-KMS-Requests,925,0.002775
Account6,,EU-USW2-AWS-Out-Bytes,GB,3,AWS Data Transfer,EU-USW2-AWS-Out-Bytes,0.003565255,0.000072
Account2,eu-west-1,EU-ETDataAccess-Bytes,GB,3,Amazon Elastic File System,EU-ETDataAccess-Bytes,229.6385345,10.810956
Account6,us-east-1,Request-ARM,Requests,3,AWS Lambda,Request-ARM,552,0.000110
Account3,,EU-APS3-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APS3-AWS-In-Bytes,0.017165448,0.000000
Account2,eu-west-1,EU-LoadBalancerUsage,Hrs,3,Elastic Load Balancing,EU-LoadBalancerUsage,1488,37.497600
Account4,us-east-1,Requests-Tier1,Requests,3,Amazon Simple Storage Service,Requests-Tier1,4559,0.022795
Account4,,EU-APS1-AWS-In-Bytes,GB,3,AWS Data Transfer,EU-APS1-AWS-In-Bytes,0.015041864,0.000000
Account4,,EUW2-APN2-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUW2-APN2-AWS-Out-Bytes,5.93E-05,0.000001
Account1,,EUW2-EU-AWS-Out-Bytes,GB,3,AWS Data Transfer,EUW2-EU-AWS-Out-Bytes,7.91E-05,0.000002
Account6,eu-west-1,EU-Catalog-Storage,Obj-Month,3,AWS Glue,EU-Catalog-Storage,1658556.603,16.108674
Account1,us-west-2,USW2-TimedStorage-ByteHrs,GB-Mo,3,AmazonCloudWatch,USW2-TimedStorage-ByteHrs,0.001864824,0.000056
Account2,ap-south-1,APS3-Requests-Tier1,Requests,3,Amazon Simple Notification Service,APS3-Requests-Tier1,123,0.000000
Account2,ap-northeast-1,APN1-PaidEventsRecorded,Events,3,AWS CloudTrail,APN1-PaidEventsRecorded,30947,0.618940
Account5,eu-west-1,EU-Lambda-Standard-Scanning,Hourly,2,Amazon Inspector,EU-Lambda-Standard-Scanning,58450.99745,24.374066
Account5,,USE1-EUW3-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-EUW3-AWS-Out-Bytes,0.005868437,0.000117
Account3,eu-west-1,EU-Requests-Tier1,Requests,2,Amazon Simple Notification Service,EU-Requests-Tier1,41763,0.020882
Account4,eu-west-1,EU-Requests-Tier1,Requests,2,Amazon Simple Notification Service,EU-Requests-Tier1,147963,0.073981
Account2,,USE1-EUC1-AWS-Out-Bytes,GB,2,AWS Data Transfer,USE1-EUC1-AWS-Out-Bytes,0.020333854,0.000407
Account2,,EU-DataTransfer-xAZ-Out-Bytes,GB,2,AWS Data Transfer,EU-DataTransfer-xAZ-Out-Bytes,2590.579094,0.000000
Account2,,EU-USE1-AWS-Out-Bytes,GB,2,AWS Data Transfer,EU-USE1-AWS-Out-Bytes,0.021422384,0.000429
Account4,eu-west-1,EU-Airflow-MediumEnvironment,Hrs,2,Amazon Managed Workflows for Apache Airflow,EU-Airflow-MediumEnvironment,7654.445868,5664.289943
Account2,eu-west-2,eu-west-2-KMS-Keys,Keys,2,AWS Key Management Service,eu-west-2-KMS-Keys,0.999999994,1.000000
Account3,eu-west-1,EU-DeliveryAttempts-LAMBDA,Notifications,2,Amazon Simple Notification Service,EU-DeliveryAttempts-LAMBDA,5985,0.000000
Account2,eu-central-1,EUC1-DataProcessing-Bytes,GB,1,AmazonCloudWatch,EUC1-DataProcessing-Bytes,0.002734252,0.001723
Account5,,EUW3-DataTransfer-Out-Bytes,GB,2,AWS Data Transfer,EUW3-DataTransfer-Out-Bytes,3.69E-06,0.000000
Account5,eu-west-1,EU-ReadCapacityUnit-Hrs,ReadCapacityUnit-Hrs,2,Amazon DynamoDB,EU-ReadCapacityUnit-Hrs,2784,0.395136
Account6,,EUW2-USW2-AWS-Out-Bytes,GB,2,AWS Data Transfer,EUW2-USW2-AWS-Out-Bytes,5.55E-05,0.000001
Account1,ca-central-1,CAN1-FreeEventsRecorded,Events,2,AWS CloudTrail,CAN1-FreeEventsRecorded,69840,0.000000
Account1,ap-northeast-3,APN3-PaidEventsAnalyzed,Events,1,Amazon GuardDuty,APN3-PaidEventsAnalyzed,308949,1.544745
Account2,,EUC1-APN3-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-APN3-AWS-Out-Bytes,6.06E-05,0.000001
Account5,,EUC1-USW1-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-USW1-AWS-Out-Bytes,6.13E-05,0.000001
Account2,us-east-1,Requests-Tier1,Requests,1,Amazon Simple Notification Service,Requests-Tier1,1412,0.000000
Account3,ap-northeast-3,APN3-Catalog-Request,Request,1,AWS Glue,APN3-Catalog-Request,254,0.000000
Account4,eu-west-1,EU-Catalog-Request,Request,3,AWS Glue,EU-Catalog-Request,95,0.000095
Account2,us-east-1,Request-ARM,Requests,3,AWS Lambda,Request-ARM,1323,0.000265
Account6,eu-west-2,eu-west-2-KMS-Requests,Requests,3,AWS Key Management Service,eu-west-2-KMS-Requests,1093,0.003279
Account6,,EUC1-EUW3-AWS-Out-Bytes,GB,1,AWS Data Transfer,EUC1-EUW3-AWS-Out-Bytes,6.06E-05,0.000001
Account4,,SAE1-DataTransfer-Out-Bytes,GB,1,AWS Data Transfer,SAE1-DataTransfer-Out-Bytes,5.81E-06,0.000000
Account5,eu-west-3,EUW3-PaidEventsAnalyzed,Events,4,Amazon GuardDuty,EUW3-PaidEventsAnalyzed,785101,3.454444
